cell5m,gdd
2640531,2061
2640532,2061
2640533,2061
2640534,2061
2640535,2061
2640536,2053
2640537,2053
2640538,2053
2640539,2053
2640540,2053
2640541,2053
2640542,2053
2640547,2036
2640548,2036
2640549,2036
2640550,2036
2640551,2033
2640552,2033
2640553,2033
2640554,2033
2640555,2033
2640556,2033
2640558,2033
2640559,2039
2640560,2039
2640561,2039
2640562,2039
2640563,2039
2640564,2039
2640565,2039
2640568,2041
2640569,2041
2640570,2041
2640571,2041
2640572,2041
2640573,2041
2640574,2019
2640575,2019
2640576,2019
2640577,2019
2640578,2019
2640579,2019
2640580,2019
2640581,2013
2640582,2013
2640583,2013
2640584,2013
2640585,2013
2640586,2013
2640587,2013
2640588,2013
2640589,2040
2640590,2040
2640591,2040
2640592,2015
2640593,2015
2640594,2015
2640595,2015
2640596,1995
2640597,1995
2640598,1995
2640599,1995
2640600,1995
2640601,1995
2640602,1995
2640603,1995
2640604,1974
2640605,1974
2640606,1974
2640607,1974
2640608,1974
2640609,1974
2640610,1974
2640611,1961
2640612,1961
2640613,1961
2640614,1961
2640615,1961
2640616,1961
2640617,1961
2640618,1961
2640619,1948
2640620,1948
2640621,1948
2640622,1948
2640623,1948
2640624,1948
2640625,1948
2640626,1950
2640627,1950
2640628,1950
2640629,1950
2640630,1950
2640631,1950
2640632,1950
2640633,1950
2640634,1939
2640635,1939
2640636,1939
2640637,1939
2640638,1939
2640639,1939
2640640,1939
2640641,1922
2640642,1922
2640643,1922
2640644,1922
2640645,1922
2640646,1922
2640647,1922
2640648,1922
2640649,1873
2640650,1873
2640651,1873
2640652,1873
2640653,1873
2640654,1873
2640655,1873
2640656,1885
2640657,1885
2640658,1885
2640659,1885
2640660,1885
2640661,1915
2640662,1915
2640663,1915
2640668,1702
2640669,1906
2640670,1906
2640671,1839
2640672,1839
2640673,1839
2640674,1839
2640675,1839
2640676,1839
2640677,1839
2640678,1839
2640679,1880
2640680,1880
2640681,1880
2640682,1880
2640683,1880
2640684,1880
2640685,1880
2640686,1913
2640687,1913
2640688,1913
2640689,1913
2640691,1913
2640692,1913
2640694,1907
2640695,1704
2640696,1907
2640697,1907
2640698,1872
2640729,1449
2640730,1449
2640731,1652
2640732,1652
2640733,1652
2640734,1652
2640735,1652
2640737,1709
2640738,1709
2640739,1910
2640740,1910
2640741,1910
2640742,1627
2640743,1627
2640744,1627
2640745,1627
2640746,1714
2640747,1714
2640748,1714
2640749,1714
2640750,1714
2640751,1714
2640752,1623
2640753,2004
2640754,2071
2640755,2071
2640756,2071
2640757,2071
2640758,2071
2640759,2071
2640760,2071
2640762,2125
2640765,2125
2640766,2125
2640767,2125
2640768,2125
2640769,2100
2640770,2100
2640771,2100
2640772,2100
2640773,2100
2640774,2100
2640781,2027
2644536,2478
2644537,2478
2644538,2478
2644539,2478
2644540,2478
2644541,2364
2644542,2364
2644657,1469
2644752,1606
2644753,1606
2644754,1606
2644763,1687
2644764,1687
2644765,1687
2644766,1749
2644767,1749
2644768,1749
2644769,1749
2644770,1749
2644771,1749
2644772,1749
2644773,1749
2644774,1827
2644778,1884
2644781,1957
2644782,1957
2644783,1957
2644784,1957
2644785,1957
2644786,1957
2644787,1957
2644788,1957
2644789,2006
2644790,2006
2644791,2006
2644792,2006
2644793,2006
2644794,2006
2644795,2006
2644796,2044
2644797,2044
2644798,2044
2644799,2044
2644800,2044
2644801,2044
2644802,2044
2644803,2044
2644804,2075
2644805,2075
2644806,2075
2644807,2075
2644808,2075
2644809,2075
2644810,2075
2644811,2086
2644812,2086
2644813,2086
2644814,2086
2644815,2086
2644816,2086
2644817,2086
2644818,2086
2644819,2112
2644820,2112
2644821,2112
2644822,2112
2644823,2112
2644824,2112
2644825,2112
2644826,2127
2644827,2127
2644828,2127
2644829,2127
2644830,2127
2644831,2127
2644832,2127
2644833,2127
2644834,2103
2644835,2103
2644836,2103
2644837,2103
2644838,2103
2644839,2103
2644840,2103
2644841,2068
2644842,2068
2644843,2068
2644844,2068
2644845,2068
2644846,2068
2644847,2068
2644848,2068
2644849,2061
2644850,2061
2644851,2061
2644852,2061
2644853,2061
2644854,2061
2644855,2061
2644856,2053
2644857,2053
2644858,2053
2644859,2053
2644860,2053
2644861,2053
2644862,2053
2644866,2036
2644867,2036
2644868,2036
2644869,2036
2644870,2036
2644871,2033
2644872,2033
2644873,2033
2644874,2033
2644875,2033
2644876,2033
2644877,2033
2644878,2033
2644879,2039
2644880,2039
2644881,2039
2644882,2039
2644883,2039
2644884,2039
2644885,2039
2644886,2041
2644887,2041
2644888,2041
2644889,2041
2644890,2041
2644891,2041
2644892,2041
2644893,2041
2644894,2019
2644895,2019
2644896,2019
2644897,2019
2644898,2019
2644899,2019
2644900,2019
2644901,2013
2644902,2013
2644903,2013
2644904,2013
2644905,2013
2644906,2013
2644907,2013
2644908,2013
2644909,2040
2644910,2040
2644911,2040
2644912,2015
2644913,2015
2644914,2040
2644915,2015
2644916,1995
2644917,1995
2644918,1995
2644919,1995
2644920,1995
2644921,1995
2644922,1995
2644923,1995
2644924,1974
2644925,1974
2644926,1974
2644927,1974
2644928,1974
2644929,1974
2644930,1974
2644931,1961
2644932,1961
2644933,1961
2644934,1961
2644935,1961
2644936,1961
2644937,1961
2644938,1961
2644939,1948
2644940,1948
2644941,1948
2644942,1948
2644943,1948
2644944,1948
2644945,1948
2644946,1950
2644947,1950
2644948,1950
2644949,1950
2644950,1950
2644951,1950
2644952,1950
2644953,1950
2644954,1939
2644955,1939
2644956,1939
2644957,1939
2644958,1939
2644959,1939
2644960,1939
2644961,1922
2644962,1922
2644963,1922
2644964,1922
2644965,1922
2644966,1922
2644967,1922
2644968,1922
2644969,1873
2644970,1873
2644971,1873
2644972,1873
2644973,1873
2644974,1873
2644975,1873
2644976,1885
2644977,1885
2644978,1885
2644979,1885
2644980,1885
2644981,1885
2644982,1915
2644983,1915
2644984,1938
2644985,1938
2644988,1702
2644989,1906
2644990,1906
2644991,1839
2644992,1839
2644993,1839
2644994,1839
2644995,1839
2644996,1839
2644997,1839
2644998,1839
2644999,1880
2645000,1880
2645001,1880
2645002,1880
2645003,1880
2645004,1880
2645005,1880
2645006,1913
2645007,1913
2645008,1913
2645009,1913
2645010,1913
2645011,1913
2645012,1913
2645013,1913
2645014,1907
2645015,1872
2645016,1872
2645017,1907
2645018,1907
2645049,1449
2645050,1449
2645051,1652
2645052,1652
2645053,1652
2645054,1652
2645055,1652
2645056,1709
2645057,1709
2645058,1709
2645059,1910
2645060,1627
2645062,1627
2645063,1627
2645064,1910
2645065,1910
2645066,2004
2645067,1714
2645068,1714
2645069,1714
2645074,2071
2645076,2071
2645077,2071
2645078,2071
2645079,2071
2645080,2071
2645081,2125
2645085,2125
2645086,2125
2645087,2125
2645088,2125
2645089,2100
2645090,2100
2645091,2100
2645092,2100
2645093,2100
2645094,2100
2645095,2100
2645100,2027
2648856,2478
2648857,2478
2648858,2478
2648859,2478
2648860,2478
2648861,2364
2649024,1224
2649025,1224
2649076,1606
2649083,1687
2649084,1687
2649085,1687
2649086,1749
2649087,1749
2649088,1749
2649089,1749
2649090,1749
2649091,1749
2649092,1749
2649093,1749
2649094,1827
2649095,1884
2649096,1884
2649097,1884
2649098,1884
2649102,1957
2649103,1957
2649104,1957
2649105,1957
2649106,1957
2649107,1957
2649108,1957
2649109,2006
2649110,2006
2649111,2006
2649112,2006
2649113,2006
2649114,2006
2649115,2006
2649116,2044
2649117,2044
2649118,2044
2649119,2044
2649120,2044
2649121,2044
2649122,2044
2649123,2044
2649124,2075
2649125,2075
2649126,2075
2649127,2075
2649128,2075
2649129,2075
2649130,2075
2649131,2086
2649132,2086
2649133,2086
2649134,2086
2649135,2086
2649136,2086
2649137,2086
2649138,2086
2649139,2112
2649140,2112
2649141,2112
2649142,2112
2649143,2112
2649144,2112
2649145,2112
2649146,2127
2649147,2127
2649148,2127
2649149,2127
2649150,2127
2649151,2127
2649152,2127
2649153,2127
2649154,2103
2649155,2103
2649156,2103
2649157,2103
2649158,2103
2649159,2103
2649160,2103
2649161,2068
2649162,2068
2649163,2068
2649164,2068
2649165,2068
2649166,2068
2649167,2068
2649168,2068
2649169,2061
2649170,2061
2649171,2061
2649172,2061
2649173,2061
2649174,2061
2649175,2061
2649176,2053
2649177,2053
2649178,2053
2649179,2053
2649180,2053
2649181,2053
2649182,2053
2649183,2053
2649184,2036
2649185,2036
2649186,2036
2649187,2036
2649188,2036
2649189,2036
2649190,2036
2649191,2033
2649192,2033
2649193,2033
2649194,2033
2649195,2033
2649196,2033
2649197,2033
2649198,2033
2649199,2039
2649200,2039
2649201,2039
2649202,2039
2649203,2039
2649204,2039
2649205,2039
2649206,2041
2649207,2041
2649208,2041
2649209,2041
2649210,2041
2649211,2041
2649212,2041
2649213,2041
2649214,2019
2649215,2019
2649216,2019
2649217,2019
2649218,2019
2649219,2019
2649220,2019
2649221,2013
2649222,2013
2649223,2013
2649224,2013
2649225,2013
2649226,2013
2649227,2013
2649228,2013
2649229,2040
2649230,2040
2649231,2040
2649232,2040
2649233,2040
2649234,2040
2649235,2040
2649236,2019
2649237,2019
2649238,1995
2649239,1995
2649240,1995
2649241,1995
2649242,1995
2649243,1995
2649244,1974
2649245,1974
2649246,1974
2649247,1974
2649248,1974
2649249,1974
2649250,1974
2649251,1961
2649252,1961
2649253,1961
2649254,1961
2649255,1961
2649256,1961
2649257,1961
2649258,1961
2649259,1948
2649260,1948
2649261,1948
2649262,1948
2649263,1948
2649264,1948
2649265,1948
2649266,1950
2649267,1950
2649268,1950
2649269,1950
2649270,1950
2649271,1950
2649272,1950
2649273,1950
2649274,1939
2649275,1939
2649276,1939
2649277,1939
2649278,1939
2649279,1939
2649280,1939
2649281,1922
2649282,1922
2649283,1922
2649284,1922
2649285,1922
2649286,1922
2649287,1922
2649288,1922
2649289,1873
2649290,1873
2649291,1873
2649292,1873
2649293,1873
2649294,1873
2649295,1873
2649296,1885
2649297,1885
2649298,1885
2649299,1885
2649300,1885
2649301,1885
2649302,1885
2649303,1915
2649304,1938
2649305,1938
2649306,1938
2649308,1620
2649309,1906
2649310,1906
2649311,1839
2649312,1839
2649313,1839
2649314,1839
2649315,1839
2649316,1839
2649317,1839
2649318,1839
2649319,1880
2649320,1880
2649321,1880
2649322,1880
2649323,1880
2649324,1880
2649325,1880
2649326,1913
2649327,1913
2649328,1913
2649329,1913
2649330,1913
2649331,1913
2649332,1913
2649333,1913
2649334,1872
2649335,1872
2649336,1872
2649337,1872
2649338,1872
2649369,1449
2649370,1449
2649371,1652
2649372,1652
2649373,1652
2649374,1709
2649375,1709
2649376,1709
2649377,1709
2649378,1709
2649379,1910
2649383,1910
2649384,1910
2649385,1910
2649386,2004
2649387,2004
2649388,1714
2649398,2071
2649399,2071
2649400,2071
2649401,2125
2649406,2125
2649407,2125
2649408,2125
2649409,2100
2649410,2100
2649411,2100
2649412,2100
2649413,2100
2649414,2100
2649415,2100
2649416,2048
2653178,2478
2653179,2478
2653180,2478
2653181,2364
2653295,1469
2653344,1224
2653404,1687
2653405,1687
2653406,1749
2653407,1749
2653408,1749
2653409,1749
2653410,1749
2653411,1749
2653412,1749
2653413,1749
2653414,1827
2653415,1884
2653416,1884
2653417,1884
2653418,1884
2653419,1884
2653420,1884
2653421,1957
2653422,1957
2653423,1957
2653424,1957
2653425,1957
2653426,1957
2653427,1957
2653428,1957
2653429,2006
2653430,2006
2653431,2006
2653432,2006
2653433,2006
2653434,2006
2653435,2006
2653436,2044
2653437,2044
2653438,2044
2653439,2044
2653440,2044
2653441,2044
2653442,2044
2653443,2044
2653444,2075
2653445,2075
2653446,2075
2653447,2075
2653448,2075
2653449,2075
2653450,2075
2653451,2086
2653452,2086
2653453,2086
2653454,2086
2653455,2086
2653456,2086
2653457,2086
2653458,2086
2653459,2112
2653460,2112
2653461,2112
2653462,2112
2653463,2112
2653464,2112
2653465,2112
2653466,2127
2653467,2127
2653468,2127
2653469,2127
2653470,2127
2653471,2127
2653472,2127
2653473,2127
2653474,2103
2653475,2103
2653476,2103
2653477,2103
2653478,2103
2653479,2103
2653480,2103
2653481,2068
2653482,2068
2653483,2068
2653484,2068
2653485,2068
2653486,2068
2653487,2068
2653488,2068
2653489,2061
2653490,2061
2653491,2061
2653492,2061
2653493,2061
2653494,2061
2653495,2061
2653496,2053
2653497,2053
2653498,2053
2653499,2053
2653500,2053
2653501,2053
2653502,2053
2653503,2053
2653504,2036
2653505,2036
2653506,2036
2653507,2036
2653508,2036
2653509,2036
2653510,2036
2653511,2033
2653512,2033
2653513,2033
2653514,2033
2653515,2033
2653516,2033
2653517,2033
2653518,2033
2653519,2039
2653520,2039
2653521,2039
2653522,2039
2653523,2039
2653524,2039
2653525,2039
2653526,2041
2653527,2041
2653528,2041
2653529,2041
2653530,2041
2653531,2041
2653532,2041
2653533,2041
2653534,2019
2653535,2019
2653536,2019
2653537,2019
2653538,2019
2653539,2019
2653540,2019
2653541,2013
2653542,2013
2653543,2013
2653544,2013
2653545,2013
2653546,2013
2653547,2013
2653548,2013
2653549,2040
2653550,2040
2653551,2040
2653552,2040
2653553,2040
2653554,2040
2653555,2040
2653556,2019
2653557,2019
2653558,1995
2653559,1995
2653560,1995
2653561,1995
2653562,1995
2653563,1995
2653564,1974
2653565,1974
2653566,1974
2653567,1974
2653568,1974
2653569,1974
2653570,1974
2653571,1961
2653572,1961
2653573,1961
2653574,1961
2653575,1961
2653576,1961
2653577,1961
2653578,1961
2653579,1948
2653580,1948
2653581,1948
2653582,1948
2653583,1948
2653584,1948
2653585,1948
2653586,1950
2653587,1950
2653588,1950
2653589,1950
2653590,1950
2653591,1950
2653592,1950
2653593,1950
2653594,1939
2653595,1939
2653596,1939
2653597,1939
2653598,1939
2653599,1939
2653600,1939
2653601,1922
2653602,1922
2653603,1922
2653604,1922
2653605,1922
2653606,1922
2653607,1922
2653608,1922
2653609,1873
2653610,1873
2653611,1873
2653612,1873
2653613,1873
2653614,1873
2653615,1873
2653616,1885
2653617,1885
2653618,1885
2653619,1885
2653620,1885
2653621,1915
2653622,1915
2653623,1602
2653624,1938
2653625,1938
2653627,1620
2653628,1938
2653629,1938
2653630,1906
2653631,1839
2653632,1839
2653633,1839
2653634,1839
2653635,1839
2653636,1839
2653637,1839
2653638,1839
2653639,1880
2653640,1880
2653641,1880
2653642,1880
2653643,1880
2653644,1880
2653645,1880
2653646,1913
2653647,1913
2653650,1913
2653651,1913
2653652,1913
2653653,1878
2653654,1872
2653655,1872
2653656,1872
2653687,1449
2653688,1449
2653689,1449
2653690,1449
2653692,1709
2653693,1652
2653694,1709
2653695,1709
2653696,1709
2653697,1709
2653698,1709
2653699,1910
2653703,1627
2653704,1910
2653705,1910
2653706,2004
2653707,2004
2653708,1714
2653709,1714
2653717,2071
2653718,2071
2653719,2071
2653720,2071
2653721,2125
2653724,2125
2653726,2125
2653727,2125
2653728,2125
2653729,2100
2653730,2100
2653731,2100
2653732,2100
2653733,2100
2653734,2100
2653735,2100
2653736,2048
2653737,2048
2657496,2278
2657498,2278
2657499,2278
2657500,2278
2657501,2380
2657662,1364
2657663,1364
2657724,1853
2657725,1853
2657726,1871
2657727,1871
2657728,1871
2657729,1871
2657730,1871
2657731,1871
2657732,1871
2657733,1871
2657734,1896
2657735,1955
2657736,1955
2657737,1955
2657738,1955
2657739,1955
2657740,1955
2657741,2027
2657742,1702
2657743,2027
2657744,1702
2657745,1702
2657746,2027
2657747,2027
2657748,2027
2657749,2066
2657750,2066
2657751,2066
2657752,2066
2657753,2066
2657754,2066
2657755,2066
2657756,2093
2657757,2093
2657758,2093
2657759,2093
2657760,2093
2657761,2093
2657762,2093
2657763,2093
2657764,2109
2657765,2109
2657766,2109
2657767,2109
2657768,2109
2657769,2109
2657770,2109
2657771,2108
2657772,2108
2657773,2108
2657774,2108
2657775,2108
2657776,2108
2657777,2108
2657778,2108
2657779,2125
2657780,2125
2657781,2125
2657782,2125
2657783,2125
2657784,2125
2657785,2125
2657786,2149
2657787,2149
2657788,2149
2657789,2149
2657790,2149
2657791,2149
2657792,2149
2657793,2149
2657794,2108
2657795,2108
2657796,2108
2657797,2108
2657798,2108
2657799,2108
2657800,2108
2657801,2071
2657802,2071
2657803,2071
2657804,2071
2657805,2071
2657806,2071
2657807,2071
2657808,2071
2657809,2082
2657810,2082
2657811,2082
2657812,2082
2657813,2082
2657814,2082
2657815,2082
2657816,2066
2657817,2066
2657818,2066
2657819,2066
2657820,2066
2657821,2066
2657822,2066
2657823,2066
2657824,2051
2657825,2051
2657826,2051
2657827,2051
2657828,2051
2657829,2051
2657830,2051
2657831,2053
2657832,2053
2657833,2053
2657834,2053
2657835,2053
2657836,2053
2657837,2053
2657838,2053
2657839,2043
2657840,2043
2657841,2043
2657842,2043
2657843,2043
2657844,2043
2657845,2043
2657846,2067
2657847,2067
2657848,2067
2657849,2067
2657850,2067
2657851,2067
2657852,2067
2657853,2067
2657854,2083
2657855,2083
2657856,2083
2657857,2083
2657858,2083
2657859,2083
2657860,2083
2657861,2057
2657862,2057
2657863,2057
2657864,2057
2657865,2057
2657866,2057
2657867,2057
2657868,2057
2657869,2094
2657870,2094
2657871,2094
2657872,2094
2657873,2094
2657874,2094
2657877,2065
2657878,2065
2657879,2065
2657880,2065
2657881,2065
2657882,2065
2657883,2065
2657884,2049
2657885,2049
2657886,2049
2657887,2049
2657888,2049
2657889,2049
2657890,2049
2657891,2037
2657892,2037
2657893,2037
2657894,2037
2657895,2037
2657896,2037
2657897,2037
2657898,2037
2657899,2031
2657900,2031
2657901,2031
2657902,2031
2657903,2031
2657904,2031
2657905,2031
2657906,2017
2657907,2017
2657908,2017
2657909,2017
2657910,2017
2657911,2017
2657912,2017
2657913,2017
2657914,2009
2657915,2009
2657916,2009
2657917,2009
2657918,2009
2657919,2009
2657920,2009
2657921,1991
2657922,1991
2657923,1991
2657924,1991
2657925,1991
2657926,1991
2657927,1991
2657928,1991
2657929,1964
2657930,1964
2657931,1964
2657932,1964
2657933,1964
2657934,1964
2657935,1996
2657936,1975
2657937,1943
2657938,1975
2657939,1975
2657940,1975
2657941,1975
2657942,1975
2657943,1975
2657944,1646
2657945,1646
2657947,1970
2657948,1970
2657950,1646
2657951,1961
2657952,1961
2657953,1961
2657954,1929
2657955,1721
2657956,1929
2657957,1929
2657958,1929
2657959,1925
2657960,1925
2657961,1925
2657962,1925
2657963,1957
2657964,1957
2657965,1957
2657966,1960
2657967,1960
2657969,1749
2657970,1960
2657971,1960
2657972,1960
2657973,1960
2657974,1899
2657975,1899
2657976,1899
2657999,1327
2658000,1327
2658007,1464
2658008,1464
2658009,1464
2658010,1464
2658013,1772
2658014,1772
2658015,1772
2658016,1772
2658017,1772
2658018,1772
2658019,1993
2658022,1686
2658023,1686
2658024,1993
2658025,1993
2658026,2087
2658027,2087
2658028,2087
2658029,1775
2658030,1775
2658036,2172
2658037,2172
2658038,2172
2658039,2172
2658040,2172
2658041,2234
2658045,2234
2658046,2234
2658047,2234
2658048,2234
2658049,2163
2658050,2163
2658051,2163
2658052,2163
2658053,2163
2658054,2163
2658055,2163
2658056,2098
2658057,2098
2658058,2098
2661816,2278
2661817,2278
2661818,2278
2661819,2278
2661820,2278
2661982,1364
2661983,1364
2661984,1364
2661996,841
2662045,1853
2662046,1871
2662047,1871
2662048,1871
2662049,1871
2662050,1871
2662051,1871
2662052,1871
2662053,1871
2662054,1896
2662055,1955
2662056,1955
2662057,1955
2662058,1955
2662059,1955
2662060,1955
2662061,2027
2662062,2027
2662063,2027
2662064,2027
2662065,2027
2662066,2027
2662067,2027
2662068,2027
2662069,2066
2662070,2066
2662072,2066
2662073,2066
2662074,2066
2662075,2066
2662076,2093
2662077,2093
2662078,2093
2662079,2093
2662080,2093
2662081,2093
2662082,2093
2662083,2093
2662084,2109
2662085,2109
2662086,2109
2662087,2109
2662088,2109
2662089,2109
2662090,2109
2662091,2108
2662092,2108
2662093,1766
2662094,2108
2662095,2108
2662096,2108
2662097,2108
2662098,2108
2662099,2125
2662100,2125
2662101,2125
2662102,2125
2662103,2125
2662104,2125
2662105,2125
2662106,2149
2662107,2149
2662108,2149
2662109,2149
2662110,2149
2662111,2149
2662112,2149
2662113,2149
2662114,2108
2662115,2108
2662116,2108
2662117,2108
2662118,2108
2662119,2108
2662120,2108
2662121,2071
2662122,2071
